country,year,parent_company,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers
Thailand,2019,Singha,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Unilever,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,water hill,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Twin lotus,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,True Coffee,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Tong garden,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Tivoli (Jack 'n Jill),0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Tipco,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,The Coca-Cola Company,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Thai Foam Company,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Teapot,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Sponsor,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Société Bic,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Singha water bottle,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Seven Eleven (7-11),0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,WaiWai Quick,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Select Tuna,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Salts,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Salt,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,SPIRIT,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,SCG,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Red Bull,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Ready booth,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Ready,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Poy siam,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Potae,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Porntip water bottle,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Pond,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Pipo,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,WaiWai,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Wall's,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,royal brand,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,indodes,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,redbull plastic wrapper,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,prima mineral,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,plastic bags,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,oriental princess,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,nestle drinking water,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,squid brand,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,nebacetin,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,natur,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,mustika,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,sunset water,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,mark trade,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,living water,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,lactasoy soy milk,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,gatsby,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,villa 360,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,fresh mart plastic bag,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,fineline,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,est,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,desa,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,denta,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,coffee mix wrapper,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,clipper,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,cactus brand,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,c-vitt,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,bic pen,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,bhaesaj,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Phuket university,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Wings Indonesia,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Yum Yum,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,108 shop,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Perfetti van Melle,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Garnier face foam,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Friendship Beach Resort and Spa,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Foremost,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Fisho,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Euro,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Dutchmilk,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Dutchie,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Dutch Mill,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Dna (Dutch Mill),0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Dewberry,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Datissin,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Danone,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Crystal Thai water,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Crystal,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Conne',0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Colgate-Palmolive,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Clean & clear,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Chang (ThaiBev),0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Chang,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Bissin,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Big C,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Betago,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Betagen,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Bento,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Beiersdorf Global AG,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Attack Easy,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Arrow,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Amazon / Whole Foods,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Acne,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,7 11 water bottle,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,GM,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,"Green Spot Co., Ltd.",0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,7 11 plastic bags,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Homey,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Ovaltine,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Nikorn marine,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Nestlé,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Nesle,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,NAMTHIP,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Monde M.Y. San Corporation,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Minere,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Meji,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Magic Farm,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,MAMA,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,M 150,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Lotte Bub-up,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Liwayway Holdings Company Limited,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Lipo Vitan-D,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Lion Corp. Japan,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Leo,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Lay,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Lactasoy Co. Ltd.,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,L'Oreal,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Khao Shong Coffee,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Keluarga water,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Kato,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Julie's,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Johnson & Johnson,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Jele,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Ichitan,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,ICHITAN,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Hua Hin,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,Hong Thong,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Thailand,2019,PP Drinking water,0.0,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.0,0.0,5,374.0
Tunisia,2019,MARWA,0.8612846544318625,3.7973729762753283,6.377392653905845,40.0,4.57989417989418,0.16602861172677816,0.09599156118143459,40.0,1,32.0
Tunisia,2019,BARGOU,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,32.0
Tunisia,2019,CELTIA,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,32.0
Tunisia,2019,DELICE,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,32.0
Tunisia,2019,GlaxoSmithKline,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,32.0
Tunisia,2019,SABRINE,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,32.0
Tunisia,2019,The Coca-Cola Company,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,32.0
Turkey,2019,Nestlé,116.0,3.7973729762753283,6.377392653905845,58.0,0.0,0.16602861172677816,0.09599156118143459,174.0,4,312.0
Turkey,2019,abant su,0.0,3.7973729762753283,6.377392653905845,0.0,3.0,0.16602861172677816,0.09599156118143459,3.0,4,312.0
Turkey,2019,Buzzcuk,0.0,3.7973729762753283,6.377392653905845,0.0,1.0,0.16602861172677816,0.09599156118143459,1.0,4,312.0
Turkey,2019,Tuborg,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,damla su,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,cappy,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,buzdaÄŸÄ± su,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,bomonti,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,assu,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,YEDÄ°GÃœN COLA,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Uno,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,ULUDAÄž COLA,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Teatone,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,The Coca-Cola Company,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,efes,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Tat OsmanlÄ±,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Tat,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,TadÄ±m,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,TADIM,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,SÄ±rmakeÅŸ,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,SÄ±rma,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Sayley,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,SIRMAKEÅž SU,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,doÄŸa,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,erikli su,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,SAKA SU,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,falÄ±m,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ä°Ã§im,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ã‡okkolata,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ã‡obanpÄ±nar,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ã‡ENESUYU,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ãœlker,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ã¼lker Ã§okokrem,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ã§obanpÄ±nar,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ã§erezos,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,uludaÄŸ limonata,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,tuborg,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,tadÄ±m,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,sÄ±rmakeÅŸ,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,sÄ±rma,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,sÃ¼taÅŸ,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,sarÄ±yer belediyesi kaÄŸÄ±t bardak,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,saka water,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,saka su,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,nescafe classic,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,hisar,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,hamidiye su,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,hamidiye,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,SEK,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,ABT Probiotics,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,AROMA SU,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Damla,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ferrero Group,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Eti,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Erikli,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Ekmekcik,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,Efes,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,ETÄ°,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
Turkey,2019,EFES PÄ°LSEN,0.0,3.7973729762753283,6.377392653905845,0.0,0.0,0.16602861172677816,0.09599156118143459,0.0,4,312.0
